"GO","EVIDENCE","ONTOLOGY","ENTREZID","SYMBOL","ENSEMBL"
"GO:0051043",NA,NA,NA,NA,NA
"GO:0051044","IDA","BP","101","ADAM8","ENSG00000151651"
"GO:0051044","IDA","BP","150","ADRA2A","ENSG00000150594"
"GO:0051044","IDA","BP","348","APOE","ENSG00000130203"
"GO:0051044","IGI","BP","348","APOE","ENSG00000130203"
"GO:0051044","IDA","BP","2822","GPLD1","ENSG00000112293"
"GO:0051044","IDA","BP","3458","IFNG","ENSG00000111537"
"GO:0051044","IDA","BP","3553","IL1B","ENSG00000125538"
"GO:0051044","IDA","BP","4898","NRDC","ENSG00000078618"
"GO:0051044","IC","BP","5045","FURIN","ENSG00000140564"
"GO:0051044","IDA","BP","7124","TNF","ENSG00000232810"
"GO:0051044","IDA","BP","7124","TNF","ENSG00000206439"
"GO:0051044","IDA","BP","7124","TNF","ENSG00000228849"
"GO:0051044","IDA","BP","7124","TNF","ENSG00000204490"
"GO:0051044","IDA","BP","7124","TNF","ENSG00000230108"
"GO:0051044","IDA","BP","7124","TNF","ENSG00000228978"
"GO:0051044","IDA","BP","7124","TNF","ENSG00000228321"
"GO:0051044","IDA","BP","7124","TNF","ENSG00000223952"
"GO:0051044","IMP","BP","7133","TNFRSF1B","ENSG00000028137"
"GO:0051044","ISS","BP","8754","ADAM9","ENSG00000168615"
"GO:0051044","ISS","BP","8754","ADAM9","ENSG00000282230"
"GO:0051044","IMP","BP","29763","PACSIN3","ENSG00000165912"
"GO:0051044","IDA","BP","51429","SNX9","ENSG00000130340"
"GO:0051044","IMP","BP","152503","SH3D19","ENSG00000109686"
"GO:0051044","IDA","BP","257364","SNX33","ENSG00000173548"
"GO:0051045","IDA","BP","3586","IL10","ENSG00000136634"
"GO:0051045","IMP","BP","5774","PTPN3","ENSG00000070159"
"GO:0051045","TAS","BP","6093","ROCK1","ENSG00000067900"
"GO:0051045","IBA","BP","7076","TIMP1","ENSG00000102265"
"GO:0051045","IDA","BP","7076","TIMP1","ENSG00000102265"
"GO:0051045","IBA","BP","7077","TIMP2","ENSG00000035862"
"GO:0051045","IBA","BP","7078","TIMP3","ENSG00000100234"
"GO:0051045","IMP","BP","7078","TIMP3","ENSG00000100234"
"GO:0051045","IBA","BP","7079","TIMP4","ENSG00000157150"
"GO:0051045","IEA","BP","9860","LRIG2","ENSG00000198799"
"GO:0051190",NA,NA,NA,NA,NA
"GO:0051603","IDA","BP","824","CAPN2","ENSG00000162909"
"GO:0051603","IMP","BP","841","CASP8","ENSG00000064012"
"GO:0051603","IBA","BP","1075","CTSC","ENSG00000109861"
"GO:0051603","IBA","BP","1508","CTSB","ENSG00000164733"
"GO:0051603","IBA","BP","1508","CTSB","ENSG00000285132"
"GO:0051603","IDA","BP","1508","CTSB","ENSG00000164733"
"GO:0051603","IDA","BP","1508","CTSB","ENSG00000285132"
"GO:0051603","IBA","BP","1512","CTSH","ENSG00000103811"
"GO:0051603","IBA","BP","1513","CTSK","ENSG00000143387"
"GO:0051603","IDA","BP","1513","CTSK","ENSG00000143387"
"GO:0051603","IBA","BP","1514","CTSL","ENSG00000135047"
"GO:0051603","IDA","BP","1514","CTSL","ENSG00000135047"
"GO:0051603","IBA","BP","1515","CTSV","ENSG00000136943"
"GO:0051603","IBA","BP","1519","CTSO","ENSG00000256043"
"GO:0051603","IBA","BP","1519","CTSO","ENSG00000263238"
"GO:0051603","IBA","BP","1520","CTSS","ENSG00000163131"
"GO:0051603","IDA","BP","1520","CTSS","ENSG00000163131"
"GO:0051603","IBA","BP","1521","CTSW","ENSG00000172543"
"GO:0051603","IBA","BP","1522","CTSZ","ENSG00000101160"
"GO:0051603","IDA","BP","2191","FAP","ENSG00000078098"
"GO:0051603","IDA","BP","3001","GZMA","ENSG00000145649"
"GO:0051603","IBA","BP","3416","IDE","ENSG00000119912"
"GO:0051603","IDA","BP","3416","IDE","ENSG00000119912"
"GO:0051603","IMP","BP","4193","MDM2","ENSG00000135679"
"GO:0051603","IBA","BP","5476","CTSA","ENSG00000064601"
"GO:0051603","IEA","BP","5611","DNAJC3","ENSG00000102580"
"GO:0051603","IBA","BP","5641","LGMN","ENSG00000100600"
"GO:0051603","ISS","BP","5641","LGMN","ENSG00000100600"
"GO:0051603","TAS","BP","5641","LGMN","ENSG00000100600"
"GO:0051603","IMP","BP","5687","PSMA6","ENSG00000100902"
"GO:0051603","IDA","BP","8192","CLPP","ENSG00000125656"
"GO:0051603","IBA","BP","8722","CTSF","ENSG00000174080"
"GO:0051603","IDA","BP","9361","LONP1","ENSG00000196365"
"GO:0051603","IDA","BP","10845","CLPX","ENSG00000166855"
"GO:0051603","IMP","BP","11173","ADAMTS7","ENSG00000136378"
"GO:0051603","IBA","BP","54504","CPVL","ENSG00000106066"
"GO:0051603","IBA","BP","59342","SCPEP1","ENSG00000121064"
"GO:0051603","IBA","BP","63891","RNF123","ENSG00000164068"
"GO:0051603","IDA","BP","81792","ADAMTS12","ENSG00000151388"
"GO:0051603","IDA","BP","81792","ADAMTS12","ENSG00000281690"
"GO:0051603","IMP","BP","81792","ADAMTS12","ENSG00000151388"
"GO:0051603","IMP","BP","81792","ADAMTS12","ENSG00000281690"
"GO:0052014",NA,NA,NA,NA,NA
"GO:0052362","IBA","BP","302","ANXA2","ENSG00000182718"
"GO:0052362","IMP","BP","302","ANXA2","ENSG00000182718"
"GO:0052362","IBA","BP","304","ANXA2P2",NA
"GO:0052363",NA,NA,NA,NA,NA
"GO:0060309","IEA","BP","1990","CELA1","ENSG00000139610"
"GO:0060309","IDA","BP","4321","MMP12","ENSG00000262406"
"GO:0060310",NA,NA,NA,NA,NA
"GO:0060311","IMP","BP","1471","CST3","ENSG00000101439"
"GO:0061136","IMP","BP","348","APOE","ENSG00000130203"
"GO:0061136","IDA","BP","2876","GPX1","ENSG00000233276"
"GO:0061136","IEA","BP","4779","NFE2L1","ENSG00000082641"
"GO:0061136","IDA","BP","5310","PKD1","ENSG00000008710"
"GO:0061136","IDA","BP","5566","PRKACA","ENSG00000072062"
"GO:0061136","IDA","BP","5566","PRKACA","ENSG00000288516"
"GO:0061136","IBA","BP","5720","PSME1","ENSG00000092010"
"GO:0061136","IBA","BP","5720","PSME1","ENSG00000284916"
"GO:0061136","IBA","BP","5721","PSME2","ENSG00000100911"
"GO:0061136","IBA","BP","5721","PSME2","ENSG00000284889"
"GO:0061136","ISS","BP","7110","TMF1","ENSG00000144747"
"GO:0061136","IDA","BP","7314","UBB","ENSG00000170315"
"GO:0061136","IEA","BP","8945","BTRC","ENSG00000166167"
"GO:0061136","IMP","BP","9097","USP14","ENSG00000101557"
"GO:0061136","IBA","BP","10197","PSME3","ENSG00000131467"
"GO:0061136","IDA","BP","10197","PSME3","ENSG00000131467"
"GO:0061136","IMP","BP","10213","PSMD14","ENSG00000115233"
"GO:0061136","IMP","BP","51377","UCHL5","ENSG00000116750"
"GO:0061136","IMP","BP","55270","NUDT15","ENSG00000136159"
"GO:0061136","IDA","BP","64285","RHBDF1","ENSG00000007384"
"GO:0061136","NAS","BP","65018","PINK1","ENSG00000158828"
"GO:0061136","IDA","BP","161582","DNAAF4","ENSG00000256061"
"GO:0061684","ISS","BP","3312","HSPA8","ENSG00000109971"
"GO:0061684","TAS","BP","3312","HSPA8","ENSG00000109971"
"GO:0061684","TAS","BP","3320","HSP90AA1","ENSG00000080824"
"GO:0061684","IMP","BP","3920","LAMP2","ENSG00000005893"
"GO:0061684","ISS","BP","3920","LAMP2","ENSG00000005893"
"GO:0061684","IEA","BP","9531","BAG3","ENSG00000151929"
"GO:0061684","IEA","BP","10273","STUB1","ENSG00000103266"
"GO:0061684","IEA","BP","10533","ATG7","ENSG00000197548"
"GO:0061684","IEA","BP","171024","SYNPO2","ENSG00000172403"
"GO:0061740","IC","BP","1191","CLU","ENSG00000120885"
"GO:0061740","IBA","BP","3312","HSPA8","ENSG00000109971"
"GO:0061740","IMP","BP","3312","HSPA8","ENSG00000109971"
"GO:0061740","TAS","BP","3312","HSPA8","ENSG00000109971"
"GO:0061740","IBA","BP","3920","LAMP2","ENSG00000005893"
"GO:0061740","IMP","BP","3920","LAMP2","ENSG00000005893"
"GO:0061740","ISS","BP","3920","LAMP2","ENSG00000005893"
"GO:0061741","IC","BP","1191","CLU","ENSG00000120885"
"GO:0061741","IBA","BP","3312","HSPA8","ENSG00000109971"
"GO:0061741","NAS","BP","3312","HSPA8","ENSG00000109971"
"GO:0062025",NA,NA,NA,NA,NA
"GO:0062026","IBA","BP","6815","STYX","ENSG00000198252"
"GO:0062026","IMP","BP","6815","STYX","ENSG00000198252"
"GO:0062027",NA,NA,NA,NA,NA
"GO:0070407","IMP","BP","9361","LONP1","ENSG00000196365"
"GO:0071596","IBA","BP","23304","UBR2","ENSG00000024048"
"GO:0071596","IBA","BP","130507","UBR3","ENSG00000144357"
